Model,Level,Exp Number,Sparsity,Spectral Expansion,Performance,is_lotto
mnist_lenet_50_30,0,0,1.0,0.42027523726139315
mnist_lenet_50_30,0,1,1.0,0.42027523726139315
mnist_lenet_50_30,0,2,1.0,0.42027523726139315
mnist_lenet_50_30,0,3,1.0,0.42027523726139315
mnist_lenet_50_30,0,4,1.0,0.42027523726139315
mnist_lenet_50_30,1,0,0.7999756097560976,0.41353980330228945
mnist_lenet_50_30,1,1,0.7999756097560976,0.414156203710095
mnist_lenet_50_30,1,2,0.7999756097560976,0.41154948524699275
mnist_lenet_50_30,1,3,0.7999756097560976,0.411833005383919
mnist_lenet_50_30,1,4,0.7999756097560976,0.41256559397902626
mnist_lenet_50_30,2,0,0.6399512195121951,0.40416333033201146
mnist_lenet_50_30,2,1,0.6399512195121951,0.40614208970665955
mnist_lenet_50_30,2,2,0.6399512195121951,0.4043661883005909
mnist_lenet_50_30,2,3,0.6399512195121951,0.3992956684367641
mnist_lenet_50_30,2,4,0.6399512195121951,0.4042819224647447
mnist_lenet_50_30,3,0,0.5119268292682927,0.2964382874037349
mnist_lenet_50_30,3,1,0.5119268292682927,0.2913879049462259
mnist_lenet_50_30,3,2,0.5119268292682927,0.2849833872589761
mnist_lenet_50_30,3,3,0.5119268292682927,0.2880941363643017
mnist_lenet_50_30,3,4,0.5119268292682927,0.28936676258935135
mnist_lenet_50_30,4,0,0.4095121951219512,0.1414461780635714
mnist_lenet_50_30,4,1,0.4095121951219512,0.1234676180267934
mnist_lenet_50_30,4,2,0.4095121951219512,0.12720791993276626
mnist_lenet_50_30,4,3,0.4095121951219512,0.1257589700628826
mnist_lenet_50_30,4,4,0.4095121951219512,0.1440728527419014
mnist_lenet_50_30,5,0,0.32758536585365855,-0.07053075454471402
mnist_lenet_50_30,5,1,0.32758536585365855,-0.07450808773126649
mnist_lenet_50_30,5,2,0.32758536585365855,-0.06570508859640034
mnist_lenet_50_30,5,3,0.32758536585365855,-0.05092690829401514
mnist_lenet_50_30,5,4,0.32758536585365855,-0.08646942213936071
mnist_lenet_50_30,6,0,0.26202439024390245,-0.24809308458485146
mnist_lenet_50_30,6,1,0.26202439024390245,-0.23074163721086793
mnist_lenet_50_30,6,2,0.26202439024390245,-0.2534334431835963
mnist_lenet_50_30,6,3,0.26202439024390245,-0.25307211283559305
mnist_lenet_50_30,6,4,0.26202439024390245,-0.2442936995304108
mnist_lenet_50_30,7,0,0.20958536585365853,-0.4772684886489642
mnist_lenet_50_30,7,1,0.20958536585365853,-0.45972935621837463
mnist_lenet_50_30,7,2,0.20958536585365853,-0.47774572002673255
mnist_lenet_50_30,7,3,0.20958536585365853,-0.47519402458694104
mnist_lenet_50_30,7,4,0.20958536585365853,-0.6254741224205267
mnist_lenet_50_30,8,0,0.16763414634146342,-0.758860738603637
mnist_lenet_50_30,8,1,0.16763414634146342,-0.806448057634608
mnist_lenet_50_30,8,2,0.16763414634146342,-0.7400508720339258
mnist_lenet_50_30,8,3,0.16763414634146342,-0.7964125290130304
mnist_lenet_50_30,8,4,0.16763414634146342,-0.7330385795155949
mnist_lenet_50_30,9,0,0.13407317073170733,-1.0205754229752384
mnist_lenet_50_30,9,1,0.13407317073170733,-1.0660579781515747
mnist_lenet_50_30,9,2,0.13407317073170733,-1.0702854004670463
mnist_lenet_50_30,9,3,0.13407317073170733,-1.0854702582337072
mnist_lenet_50_30,9,4,0.13407317073170733,-1.1389660978567737
mnist_lenet_50_30,10,0,0.10721951219512195,-1.3917250531053096
mnist_lenet_50_30,10,1,0.10721951219512195,-1.5504723818730701
mnist_lenet_50_30,10,2,0.10721951219512195,-1.601526670251141
mnist_lenet_50_30,10,3,0.10721951219512195,-1.389474929979472
mnist_lenet_50_30,10,4,0.10721951219512195,-1.3795568922742731
mnist_lenet_50_30,11,0,0.08573170731707318,-1.6354966241131632
mnist_lenet_50_30,11,1,0.08573170731707318,-1.8453907545424526
mnist_lenet_50_30,11,2,0.08573170731707318,-1.7536427814228506
mnist_lenet_50_30,11,3,0.08573170731707318,-1.8286515798324983
mnist_lenet_50_30,11,4,0.08573170731707318,-1.8064248770601257
mnist_lenet_50_30,12,0,0.0685609756097561,-2.0334982463017686
mnist_lenet_50_30,12,1,0.0685609756097561,-2.00322402769007
mnist_lenet_50_30,12,2,0.0685609756097561,-2.09041797340152
mnist_lenet_50_30,12,3,0.0685609756097561,-2.2083499818242767
mnist_lenet_50_30,12,4,0.0685609756097561,-2.0754134136431936
mnist_lenet_50_30,13,0,0.05480487804878049,-2.3193075597271844
mnist_lenet_50_30,13,1,0.05480487804878049,-2.3324457016388704
mnist_lenet_50_30,13,2,0.05480487804878049,-2.4106328177309226
mnist_lenet_50_30,13,3,0.05480487804878049,-2.2578713356707296
mnist_lenet_50_30,13,4,0.05480487804878049,-2.1674321573683457
mnist_lenet_50_30,14,0,0.043804878048780485,-2.696378910508124
mnist_lenet_50_30,14,1,0.043804878048780485,-2.5260577345567934
mnist_lenet_50_30,14,2,0.043804878048780485,-2.2392305450281067
mnist_lenet_50_30,14,3,0.043804878048780485,-2.51797718700371
mnist_lenet_50_30,14,4,0.043804878048780485,-2.333037383321571
mnist_lenet_50_30,15,0,0.035,-2.685525581676659
mnist_lenet_50_30,15,1,0.035,-2.391300390701836
mnist_lenet_50_30,15,2,0.035,-2.3400242001269547
mnist_lenet_50_30,15,3,0.035,-2.4432435510205734
mnist_lenet_50_30,15,4,0.035,-2.4500090906145697
mnist_lenet_50_30,16,0,0.02797560975609756,-2.535792524261931
