Model,Level,Sparsity,Spectral Expansion,Performance,is_lotto
mnist_lenet_100_50,0,1.0,0.7076664480378783
mnist_lenet_100_50,1,0.7999880810488676,0.6979932364700387
mnist_lenet_100_50,2,0.6399761620977354,0.6883224040646072
mnist_lenet_100_50,3,0.5119666269368296,0.6800662542780462
mnist_lenet_100_50,4,0.40955899880810487,0.6748436362113124
mnist_lenet_100_50,5,0.32762812872467223,0.6710462013042264
mnist_lenet_100_50,6,0.26208581644815254,0.6654514373155216
mnist_lenet_100_50,7,0.2096543504171633,0.6612340439839226
mnist_lenet_100_50,8,0.16771156138259832,0.6555235255257256
mnist_lenet_100_50,9,0.13414779499404053,0.6413177737440627
mnist_lenet_100_50,10,0.10730631704410012,0.5997452625331486
mnist_lenet_100_50,11,0.08582836710369487,0.5354251184526895
mnist_lenet_100_50,12,0.06864123957091776,0.44000000288858265
mnist_lenet_100_50,13,0.05489868891537545,0.38420829310449334
mnist_lenet_100_50,14,0.043897497020262216,0.32617570076903657
mnist_lenet_100_50,15,0.035101311084624554,0.3482044109171212
mnist_lenet_100_50,16,0.02806912991656734,0.2979600794817667
mnist_lenet_100_50,17,0.022443384982121572,0.22370807698337736
mnist_lenet_100_50,18,0.017938021454112038,0.22684914806062495
mnist_lenet_100_50,19,0.01433849821215733,0.12572456837835622
mnist_lenet_100_50,20,0.011454112038140644,0.16436647372206226
