Model,Level,Sparsity,Average Leverage Score,Leverage STDev,Performance,is_lotto
mnist_lenet_100,0,1.0,0.011246851385390427,0.008448651538678223
mnist_lenet_100,1,0.7999874055415617,0.012778180066202944,0.008436982671614019
mnist_lenet_100,2,0.6399748110831234,0.014206617325565532,0.008512353794387093
mnist_lenet_100,3,0.5119647355163728,0.015560035075628842,0.008670976829924779
mnist_lenet_100,4,0.40955919395465995,0.016755649412381394,0.008905580338222781
mnist_lenet_100,5,0.327632241813602,0.017721655740182744,0.009230383378658459
mnist_lenet_100,6,0.26209068010075565,0.018531817816026943,0.009610511336517575
mnist_lenet_100,7,0.20965994962216625,0.019003209088062585,0.010028412048664477
mnist_lenet_100,8,0.16770780856423173,0.019299438676820928,0.010450060108295847
mnist_lenet_100,9,0.1341435768261965,0.019341177387096602,0.010903908289497409
mnist_lenet_100,10,0.10729219143576826,0.018987937364919272,0.011244249352033673
mnist_lenet_100,11,0.08581863979848867,0.018443922884622047,0.01140771670006871
mnist_lenet_100,12,0.06863979848866499,0.01772463519623862,0.011383967950298923
mnist_lenet_100,13,0.054899244332493706,0.016901024310302066,0.011246259448108585
mnist_lenet_100,14,0.04390428211586902,0.016165692243826562,0.01102198220309616
mnist_lenet_100,15,0.0351007556675063,0.015542819010252425,0.01084317319665185
mnist_lenet_100,16,0.02806045340050378,0.015003463583811964,0.010570353390828052
mnist_lenet_100,17,0.02243073047858942,0.014508160138281911,0.010366951168774771
mnist_lenet_100,18,0.01792191435768262,0.014089272430337009,0.010300720704301212
mnist_lenet_100,19,0.014319899244332494,0.01371233894674466,0.010178403931121979
